pl_name,pl_rade,pl_masse,pl_dens,pl_insol,st_teff,pl_orbeccen,pl_eqt,ESI_equal,ESI_sm,CDHS,mass,SEPHI_simple,VAE_anomaly
Kepler-191 d,2.28,,0.49001814882032674,99.6,5215.0,0.0,857.0,0.0,0.0,0.0,24.327938855799818,0.0,0.013885706747659241
Kepler-924 b,3.07,,0.33212341197822143,19.997,6167.0,0.0,610.0,0.0,0.0,0.0,40.25346096141755,0.0,0.01388243601560673
Kepler-534 b,2.24,,0.5009074410163339,63.95,5884.0,0.0,721.0,0.0,0.0,0.0,23.582516529555242,0.0,0.013880633663967204
Kepler-917 b,1.91,,0.617059891107078,228.11,5418.0,0.0,991.0,0.0,0.0,0.0,18.01009606102568,0.0,0.013879514166239185
Kepler-708 b,2.93,,0.35390199637023595,684.765,5692.0,0.0,1221.0,0.0,0.0,0.0,37.28846303513528,0.0,0.013877916873175867
TOI-480 b,2.85372018,20.8,0.8911070780399275,531.521,6174.0,0.0,1198.94,0.0,0.0,0.0,86.74663991760751,0.0,0.013875949380125393
TOI-1648 b,2.54,7.4,0.45190562613430135,27.4026,4850.0,0.178,799.0,0.32938797346108023,0.03040882487361839,0.061014051397121224,31.019693863763194,0.0,0.013871559929807846
Kepler-1666 c,3.23564749,,0.308529945553539,26.34,6293.0,0.0,578.0,0.0,0.0,0.0,43.77937273710687,0.0,0.013867691396142873
Kepler-1109 b,2.19,,0.515426497277677,11.382,5893.0,0.0,787.0,0.0,0.0,0.0,22.677109389951777,1.2027323263363182e-153,0.013867031206362563
Kepler-138 d,1.51,2.1,0.6533575317604357,3.4,3841.0,0.01,345.0,0.7026226812011719,0.3515402723198117,0.034059945504083824,9.4225912754436,0.00036962812428980554,0.013866931398090364
Kepler-1071 b,2.38,,0.4627949183303085,45.12,5215.0,0.0,814.0,0.0,0.0,0.0,26.13413090004276,0.0,0.013863810464747337
HAT-P-22 b,12.89035,785.0401,0.3883847549909256,325.569,5302.0,0.02,1463.0,0.21214505265348074,0.002341926355034353,0.07308863599935765,3484.535651962246,0.0,0.013860222222500425
HATS-24 b,15.636555,718.2958,0.1869328493647913,2706.9606,6125.0,0.0,2166.0,0.0,0.0,0.0,2993.625472036897,0.0,0.013856644787610844
Kepler-1521 b,2.5,,0.43375680580762255,5.122,5042.0,0.0,391.0,0.0,0.0,0.0,28.389316553537533,1.1475535808901327e-17,0.013856638783774609
Kepler-159 b,2.38,,0.4627949183303085,33.463,4625.0,0.0,447.0,0.0,0.0,0.0,26.13413090004276,0.0,0.013855369678753225
TOI-1775 b,8.04728896,96.0,0.18330308529945555,55.4426,5284.0,0.0,707.89,0.0,0.0,0.0,400.135581989967,0.0,0.013854669542370577
GJ 367 b,0.736,0.503,1.252268602540835,579.0,3535.0,0.0,1329.0,0.0,0.0,0.0,2.0913154418010103,0.0,0.013846688871765881
Kepler-1700 b,2.90129941,,0.3575317604355717,2.2,6031.0,0.0,329.0,0.0,0.0,0.0,36.57470952745308,0.8398146900551512,0.01384533174369545
Kepler-143 b,2.41,,0.455535390199637,118.334,5848.0,0.0,838.0,0.0,0.0,0.0,26.709260241159793,0.0,0.013843793569165527
Kepler-172 d,2.25,,0.4972776769509982,75.29,5526.0,0.0,736.0,0.0,0.0,0.0,23.726579181183713,0.0,0.013843481047382259
Kepler-1041 b,2.94,,0.35208711433756806,117.956,5957.0,0.0,644.0,0.0,0.0,0.0,37.478373211900745,0.0,0.01384335461860962
Kepler-1378 b,2.2,,0.5136116152450091,14.867,4407.0,0.0,525.0,0.0,0.0,0.0,22.908227554373934,2.4176930402960683e-288,0.013841148405063402
WASP-41 b,12.3299,270.1555,0.13466424682395645,344.149,5545.0,0.0,1244.0,0.0,0.0,0.0,1057.3519698062457,0.0,0.013839912175446539
Kepler-1005 b,1.5,,0.8457350272232306,301.329,5782.0,0.0,1026.0,0.0,0.0,0.0,11.956297267836291,0.0,0.01383448858700598
Kepler-369 c,1.41,,0.9147005444646098,4.21,3591.0,0.0,391.0,0.0,0.0,0.0,10.74050953174657,3.1359698019218737e-09,0.01383166512288778
Kepler-1021 b,2.33,,0.4754990925589837,50.37,5431.0,0.0,634.0,0.0,0.0,0.0,25.19451861657391,0.0,0.013830189913430543
Kepler-1113 b,2.81,,0.3738656987295826,22.849,5931.0,0.0,558.0,0.0,0.0,0.0,34.74747015184204,0.0,0.013829201609792948
Kepler-1958 b,2.05124311,,0.5607985480943739,99.6,5749.0,0.0,806.0,0.0,0.0,0.0,20.274347956583842,0.0,0.013827037673989554
Kepler-53 b,2.89,111.0,0.21415607985480944,60.997,5858.0,0.0,701.0,0.0,0.0,0.0,21.652724294296856,0.0,0.013824899886725615
Kepler-309 c,2.51,,0.4319419237749546,2.142,4713.0,0.0,204.0,0.0,0.0,0.0,28.611137990783305,0.9055011275238417,0.013824226839872675
Kepler-1552 b,2.47,,0.44101633393829404,1.854,5202.0,0.0,268.0,0.0,0.0,0.0,27.837750867808452,0.9810664283135114,0.013817407721058675
Kepler-299 b,1.32,,0.9981851179673321,622.067,5617.0,0.0,1258.0,0.0,0.0,0.0,9.61659870480432,0.0,0.013814094230076544
Kepler-614 b,2.39,,0.46098003629764067,37.2,5268.0,0.0,641.0,0.0,0.0,0.0,26.36115470829266,0.0,0.013814038834288887
Kepler-713 b,2.48,,0.43920145190562615,228.283,5785.0,0.0,905.0,0.0,0.0,0.0,28.06127623040837,0.0,0.013809325475336358
Kepler-1980 b,2.21,,0.5099818511796733,23.95,5819.0,0.0,564.0,0.0,0.0,0.0,23.057921240007,0.0,0.01380916952081733
GJ 3293 d,2.67,,0.397459165154265,0.59,3466.0,0.12,241.22,0.5308376939327513,0.4296041409932592,0.024042314473471774,31.689465156488115,0.9832441011844728,0.013807194851673593
HD 16417 b,5.0,,0.1764065335753176,141.5514,5841.0,0.2,964.0,0.184709896510083,0.004009107313201755,0.08748731100069045,92.3662449875765,0.0,0.013804867501475183
Kepler-1192 b,2.36,,0.4682395644283122,34.742,5438.0,0.0,600.0,0.0,0.0,0.0,25.78058247142872,0.0,0.013799683544048298
Kepler-164 d,2.45,,0.4446460980036298,35.89,5888.0,0.0,637.0,0.0,0.0,0.0,27.39058752420916,0.0,0.013799083867956061
Kepler-236 b,1.57,,0.7967332123411978,15.632,3750.0,0.0,469.0,0.0,0.0,0.0,12.915180730626957,1.5e-323,0.013798288080683637
Kepler-1307 b,2.47,,0.44101633393829404,41.185,5884.0,0.0,768.0,0.0,0.0,0.0,27.837750867808452,0.0,0.013788089988530592
Kepler-444 f,0.741,,0.8130671506352088,59.915,5046.0,0.29,673.0,0.302791702608512,0.013466626375051792,0.06624993321578446,1.3857013765309094,0.0,0.013783249254360967
Kepler-1673 b,2.9355194,,0.35208711433756806,30.5,6014.95,0.0,611.0,0.0,0.0,0.0,37.30728157095726,0.0,0.013773304677120611
Kepler-188 c,3.19,,0.31578947368421056,257.348,6021.0,0.0,1025.0,0.0,0.0,0.0,42.939630988211526,0.0,0.01377305296563627
Kepler-288 c,2.85,,0.3666061705989111,53.148,5918.0,0.0,815.0,0.0,0.0,0.0,35.54863750630473,0.0,0.01376674861418949
Kepler-179 b,1.64,,0.7531760435571688,360.262,5302.0,0.0,1075.0,0.0,0.0,0.0,13.916071494991721,0.0,0.013764324843570146
Kepler-336 d,2.37,,0.46460980036297644,74.36,5867.0,0.0,749.0,0.0,0.0,0.0,25.907291626626694,0.0,0.013753808600295493
Kepler-986 b,2.36,,0.4682395644283122,10.857,5642.0,0.0,465.0,0.0,0.0,0.0,25.78058247142872,5.195553397448428e-137,0.013745652185079584
Kepler-518 b,2.11,,0.5408348457350273,133.317,5842.0,0.0,839.0,0.0,0.0,0.0,21.281421841846257,0.0,0.01374279179979075
Kepler-1381 b,2.25,,0.4972776769509982,29.701,5747.0,0.0,649.0,0.0,0.0,0.0,23.726579181183713,0.0,0.013740496140037233
Kepler-620 b,3.32,,0.29945553539019965,219.051,6155.0,0.0,849.0,0.0,0.0,0.0,45.90238019554175,0.0,0.013733808850539169
pi Men d,3.72,,0.2595281306715064,5.6398,5998.0,0.22,443.55,0.3736504421322405,0.13252168165529793,0.09168135919217284,55.9631133913258,9.585751318612015e-24,0.013728594609112129
Kepler-1127 b,1.96,,0.5952813067150635,160.765,5664.0,0.0,994.0,0.0,0.0,0.0,18.77496206720648,0.0,0.01372748005525718
Kepler-382 b,1.32,,0.9981851179673321,381.465,5600.0,0.0,1166.0,0.0,0.0,0.0,9.61659870480432,0.0,0.013726943626209362
HD 5278 c,4.49,,0.2032667876588022,32.6706,6203.0,0.07,664.95,0.3067627505332546,0.02486808668302353,0.09715766415557511,77.07154341279622,0.0,0.013724097255569218
Kepler-875 b,2.9,,0.3575317604355717,41.431,5958.0,0.0,569.0,0.0,0.0,0.0,36.525589197810255,0.0,0.013723382921248438
Kepler-1777 b,2.13189678,,0.5335753176043557,71.3,5771.0,0.0,819.0,0.0,0.0,0.0,21.656230327234255,0.0,0.013719920739696665
Kepler-651 b,2.37,,0.46460980036297644,27.223,5522.0,0.0,574.0,0.0,0.0,0.0,25.907291626626694,0.0,0.013717448671280672
Kepler-23 d,2.206,4.44,0.41026914700544465,161.038,5828.0,0.01,896.0,0.31973047284627865,0.005901499709182427,0.08714003312495885,18.449049328512864,0.0,0.013713655644448704
Kepler-106 c,2.5,10.44,0.5952813067150635,96.905,5858.0,0.0,785.0,0.0,0.0,0.0,38.96107041657033,0.0,0.013712547295479261
Kepler-1774 b,3.18179549,,0.31578947368421056,16.4,6214.0,0.0,522.0,0.0,0.0,0.0,42.609167055289475,0.0,0.013711488573238433
Kepler-113 b,1.82,11.7,1.9473684210526316,105.333,4725.0,0.0,775.0,0.0,0.0,0.0,49.17573914366744,0.0,0.013711079662713569
Kepler-481 b,2.5,,0.43375680580762255,183.842,5802.0,0.0,899.0,0.0,0.0,0.0,28.389316553537533,0.0,0.013707778409837017
GJ 3929 b,1.09,1.75,1.32486388384755,17.3,3384.0,0.0,568.0,0.0,0.0,0.0,7.186862970568876,0.0,0.013703391187240118
GJ 1252 b,1.193,1.32,0.7622504537205083,233.0,3458.0,0.0,1090.0,0.0,0.0,0.0,5.42135231949981,0.0,0.013702953058354918
TOI-815 c,2.62,23.5,1.3067150635208713,8.03,4869.0,0.22,469.0,0.4239338428465793,0.11252522648066934,0.06152161136933908,98.44040251750677,6.830948052595587e-64,0.013697604736440416
HAT-P-69 b,18.786284,1137.8314,0.18511796733212343,2320.18,7394.0,0.0,1930.0,0.0,0.0,0.0,5141.144760637934,0.0,0.013690493805082783
HD 31527 c,3.85,,0.24682395644283125,16.9215,5898.0,0.04,571.07,0.4029457537967204,0.05762621860563358,0.08900999091734231,59.00082812259469,0.0,0.013690402429003988
Kepler-109 b,2.49,4.9,0.308529945553539,442.0,5950.0,0.11,1276.0,0.19961151169607536,0.001473778613823305,0.09039910242025267,19.95188684635764,0.0,0.013689754982780088
Kepler-1014 b,2.39,,0.46098003629764067,33.479,5388.0,0.0,614.0,0.0,0.0,0.0,26.36115470829266,0.0,0.01368969512302612
HD 21520 b,2.697,17.7,0.24500907441016337,25.7431,5871.0,0.0,637.0,0.0,0.0,0.0,20.133237575135606,0.0,0.013683496340330066
Kepler-1983 b,2.33,,0.4754990925589837,100.13,5135.0,0.0,807.0,0.0,0.0,0.0,25.19451861657391,0.0,0.013681546526251805
Kepler-1168 b,2.5,,0.43375680580762255,4.107,5157.0,0.0,379.0,0.0,0.0,0.0,28.389316553537533,1.9042848256831846e-08,0.01367344405089377
Kepler-263 c,2.47,,0.44101633393829404,5.994,5265.0,0.0,386.0,0.0,0.0,0.0,27.837750867808452,1.9062224275263595e-28,0.013671016198696895
Kepler-85 b,1.778,1.84,0.33021651542649727,107.028,5505.2,0.02,809.0,0.35795613941337884,0.009451632844573829,0.07851685633380667,7.774682624743054,0.0,0.013667206451604267
Kepler-1951 b,2.32107188,,0.4791288566243195,66.27,5468.0,0.0,728.0,0.0,0.0,0.0,25.096127238891885,0.0,0.013665834270159829
Kepler-136 b,2.05,19.8,2.2867513611615244,257.984,6165.0,0.0,951.0,0.0,0.0,0.0,82.52188480652093,0.0,0.013663526585488335
Kepler-466 b,2.85,,0.3666061705989111,12.5,5927.0,0.0,503.0,0.0,0.0,0.0,35.54863750630473,2.948728844952162e-192,0.013662430160779065
Kepler-1643 b,2.32,,0.4791288566243195,137.753,4916.0,0.0,799.0,0.0,0.0,0.0,25.061374825835614,0.0,0.013661085031913147
Kepler-285 b,1.34,,0.9782214156079855,428.407,5411.0,0.0,1131.0,0.0,0.0,0.0,9.8591658135348,0.0,0.013656119660072137
TOI-1899 b,11.09689089,212.94503269,0.1542649727767695,3.4,3926.0,0.044,378.0,0.38931624614554905,0.21946275697719675,0.03633060853769247,882.9983331478975,0.00039366613094242404,0.013654158053351356
Kepler-328 b,2.3,28.5,1.4156079854809438,57.079,6064.0,0.0,602.0,0.0,0.0,0.0,72.14647573298744,0.0,0.013651103383477988
Kepler-704 b,2.61,,0.4101633393829401,514.124,5616.0,0.0,1121.0,0.0,0.0,0.0,30.54688793246715,0.0,0.013647548041456327
HD 93385 d,2.89,,0.35934664246823955,24.471,5977.0,0.09,619.44,0.36600662109652693,0.037386194839839675,0.09112037185445733,36.332537375176074,0.0,0.013638106313521485
Kepler-1896 b,3.09935997,,0.3284936479128857,19.5,6122.0,0.0,536.0,0.0,0.0,0.0,40.96676249454488,0.0,0.013637775325093006
Kepler-1827 b,1.85644292,,0.6388384754990926,1113.4,5423.0,0.0,1329.0,0.0,0.0,0.0,17.1208166167228,0.0,0.013637405025807263
Kepler-1806 b,2.35560189,,0.47005444646098005,66.89,5311.0,0.0,729.0,0.0,0.0,0.0,25.736083492995455,0.0,0.013635019586124664
Kepler-1914 b,2.9429803,,0.3502722323049002,27.66,5982.0,0.0,585.0,0.0,0.0,0.0,37.398689518358744,0.0,0.013634369199637328
Kepler-1572 b,0.94,,0.9346642468239565,583.523,5618.0,0.0,1293.0,0.0,0.0,0.0,3.251829752410044,0.0,0.013632942863320369
Kepler-577 b,2.55,,0.4228675136116153,5.688,4984.0,0.0,314.0,0.0,0.0,0.0,29.370644238439844,2.3129145328846115e-24,0.0136291636474425
Kepler-1052 c,2.3,,0.4827586206896552,1.96,5818.0,0.0,302.0,0.0,0.0,0.0,24.6037981345829,0.9786564374477399,0.013626225952736683
Kepler-1170 b,2.41,,0.455535390199637,69.537,5069.0,0.0,705.0,0.0,0.0,0.0,26.709260241159793,0.0,0.013624804959382496
Kepler-1533 b,3.46,,0.28493647912885667,4.786,6431.0,0.0,330.0,0.0,0.0,0.0,49.43846286290655,3.249337426787381e-14,0.013618646991395386
Kepler-619 b,3.16,,0.3194192377495463,224.146,5980.0,0.0,1073.0,0.0,0.0,0.0,42.21929005820646,0.0,0.013612146274312084
Kepler-1861 b,2.20677414,,0.5099818511796733,31.5,5855.0,0.0,617.0,0.0,0.0,0.0,22.957098018690182,0.0,0.013605885579343311
Kepler-981 b,2.31,,0.4809437386569873,337.471,5718.0,0.0,1103.0,0.0,0.0,0.0,24.83240736571559,0.0,0.013605323429781734
Kepler-821 b,1.31,,1.0072595281306715,496.82,5191.0,0.0,1215.0,0.0,0.0,0.0,9.4851429509056,0.0,0.013603924537374624
Kepler-1362 b,2.6,,0.411978221415608,1.011,4857.0,0.0,248.0,0.0,0.0,0.0,30.330733388615087,0.9825404012667919,0.013603117895943397
Kepler-870 b,2.78,,0.37749546279491836,54.869,5857.0,0.0,691.0,0.0,0.0,0.0,33.97306524407332,0.0,0.013599046929845348
Kepler-893 b,3.03,,0.3375680580762251,266.271,5820.0,0.0,1034.0,0.0,0.0,0.0,39.33488095847061,0.0,0.01359138713471008
LP 791-18 d,1.032,0.91,0.8275862068965517,5.83,2960.0,0.0011,395.5,0.4654989002980199,0.15469225303527506,0.010525191002830437,3.810140098950967,2.8704422525273e-26,0.013587185074030863
Kepler-358 c,2.85,,0.3666061705989111,6.599,5908.0,0.0,411.0,0.0,0.0,0.0,35.54863750630473,1.7815446401937125e-37,0.013586100618683247
Kepler-513 b,2.2,,0.5136116152450091,36.527,5849.0,0.0,623.0,0.0,0.0,0.0,22.908227554373934,0.0,0.013585696397759445
Kepler-163 c,2.26,,0.49546279491833034,30.238,5776.0,0.0,648.0,0.0,0.0,0.0,23.95658860096664,0.0,0.013583166607078747
HATS-7 b,6.310667,38.1396,0.15063520871143377,211.6178,4985.0,0.17,1084.0,0.16202321038962816,0.002485980595036861,0.06462039856814426,158.57725463766775,0.0,0.01358087731624118
Kepler-234 c,3.51,,0.279491833030853,273.304,6224.0,0.0,1025.0,0.0,0.0,0.0,50.62663716650277,0.0,0.01357841055763236
Kepler-1844 b,3.03648191,,0.3375680580762251,314.25,5776.0,0.0,1074.0,0.0,0.0,0.0,39.58786212670196,0.0,0.013575206461180865
WASP-56 b,10.53646,143.0235,0.10580762250453721,447.82,5600.0,0.0,1216.0,0.0,0.0,0.0,518.4295327565234,0.0,0.013574825299931313
TRAPPIST-1 h,0.755,0.326,0.7554954627949183,0.144,2566.0,0.00567,171.7,0.5660796874854979,0.1665451521649977,0.0,1.3619505038052466,0.6330392079834346,0.013563420314408822
Kepler-1918 b,2.29763023,,0.4845735027223231,14.43,5889.0,0.0,497.0,0.0,0.0,0.0,24.620035890333646,3.874043185630192e-269,0.013560319679353472
HD 285507 b,13.8,,0.11814882032667877,53.0123,4503.0,0.09,736.35,0.19609603037187945,0.011220250712174301,0.05174440348346386,1300.6344655986882,0.0,0.013554134230423153
Kepler-1776 b,2.61157023,,0.4101633393829401,29.9,5872.0,0.0,603.0,0.0,0.0,0.0,30.602054027578106,0.0,0.01355252198237611
Kepler-474 b,3.06,,0.3339382940108893,671.064,5785.0,0.0,1115.0,0.0,0.0,0.0,40.07920633862844,0.0,0.013549675884536115
Kepler-156 b,2.3,,0.4827586206896552,135.077,5094.0,0.0,867.0,0.0,0.0,0.0,24.6037981345829,0.0,0.013548619820693204
Kepler-978 b,2.99,,0.3448275862068966,20.99,6002.0,0.0,546.0,0.0,0.0,0.0,38.610388929770465,0.0,0.013545200582948802
TOI-451 b,1.84,4.7,0.7441016333938294,786.0,5490.0,0.0,1474.0,0.0,0.0,0.0,19.416651520344523,0.0,0.013543092832959704
Kepler-112 c,2.4,,0.4573502722323049,24.255,5544.0,0.0,538.0,0.0,0.0,0.0,26.483249762837925,0.0,0.013541065454356967
Kepler-797 b,2.17,,0.5226860254083484,90.1,5680.0,0.0,605.0,0.0,0.0,0.0,22.37220034175378,0.0,0.013540199423506172
Kepler-101 c,1.25,3.78,1.9056261343012706,596.069,5667.0,0.0,1413.0,0.0,0.0,0.0,15.590367354191637,0.0,0.013534607831377828
WASP-145 A b,10.0881,282.8687,0.29038112522686027,313.4012,4900.0,0.0,1200.0,0.0,0.0,0.0,1248.777683299553,0.0,0.013531649952007679
G 192-15 b,1.02,,0.9673321234119783,7.06,2999.0,0.0,453.6,0.0,0.0,0.0,4.299963159921289,2.964799502584223e-45,0.013528093573402617
Kepler-272 d,2.25,,0.4972776769509982,141.135,5297.0,0.0,777.0,0.0,0.0,0.0,23.726579181183713,0.0,0.013524247347449574
Kepler-338 b,2.44,30.6,2.1052631578947367,256.606,5923.0,0.04,1005.0,0.2790262255077657,0.0033951443473400817,0.0896778329860482,128.10452742367926,0.0,0.013520729005531458
Kepler-1791 b,3.12103321,,0.32486388384754994,257.14,5887.0,0.0,1021.0,0.0,0.0,0.0,41.369970489653454,0.0,0.01351812393241173
Kepler-397 b,2.46,,0.4428312159709619,20.01,5307.0,0.0,539.0,0.0,0.0,0.0,27.61418042439924,0.0,0.013511641949994239
Kepler-1439 b,1.46,,0.8747731397459166,9.081,3578.0,0.0,420.0,0.0,0.0,0.0,11.403616824159371,7.563869683163077e-88,0.013509737308614305
Kepler-808 b,1.46,,0.8747731397459166,1428.3,4653.0,0.0,1322.0,0.0,0.0,0.0,11.403616824159371,0.0,0.01350666565715365
Kepler-212 c,2.74,,0.38475499092558985,54.662,5852.0,0.0,664.0,0.0,0.0,0.0,33.15313177499815,0.0,0.0135016923480613
Kepler-1371 c,0.64,,0.7459165154264974,853.269,5361.0,0.0,1216.0,0.0,0.0,0.0,0.8190657281148609,0.0,0.013501583078642921
K2-370 b,2.67,11.1,0.5807622504537205,428.205,5662.0,0.0,1267.0,0.0,0.0,0.0,46.30424132454884,0.0,0.01349574713704851
Kepler-1766 b,2.27904508,,0.49001814882032674,7.8,5868.0,0.0,406.0,0.0,0.0,0.0,24.29738424143328,3.563625906744553e-59,0.013495348521847644
TOI-4087 b,13.04725353,232.01473711,0.10344827586206896,753.9,6060.0,0.0,1458.0,0.0,0.0,0.0,962.4300415604531,0.0,0.013495268969146637
Kepler-1863 b,2.26309256,,0.4936479128856625,41.5,5871.0,0.0,508.0,0.0,0.0,0.0,23.966955255949976,0.0,0.013494501231310511
Kepler-1733 b,3.63582354,,0.26497277676951,257.11,6320.0,0.0,1021.0,0.0,0.0,0.0,53.34555743503299,0.0,0.013494213899595315
Kepler-184 c,1.97,8.8,1.147005444646098,29.875,5788.0,0.0,630.0,0.0,0.0,0.0,36.73269283793435,0.0,0.013488579278846323
TOI-564 b,11.43318,464.98529,0.308529945553539,1423.0,5640.0,0.072,1714.0,0.1317075491119724,0.00037216107962874883,0.08211786076828402,1931.4659423492953,0.0,0.013478591246686426
Kepler-543 b,2.5,,0.43375680580762255,23.081,4671.0,0.0,521.0,0.0,0.0,0.0,28.389316553537533,0.0,0.013475809117682064
Kepler-621 b,2.3,,0.4827586206896552,69.56,4521.0,0.0,737.0,0.0,0.0,0.0,24.6037981345829,0.0,0.013473123164379068
Kepler-175 c,3.1,,0.3284936479128857,31.95,6064.0,0.0,583.0,0.0,0.0,0.0,40.99214712764654,0.0,0.013470454130633672
14 And b,13.1,,0.5009074410163339,115.1634,4888.0,0.0,909.92,0.0,0.0,0.0,4716.935953963864,0.0,0.013463477881731073
Kepler-130 c,2.9,,0.3575317604355717,46.011,5879.0,0.0,683.0,0.0,0.0,0.0,36.525589197810255,0.0,0.013461789817997177
Kepler-1883 b,3.25107395,,0.308529945553539,7.08,6208.0,0.0,416.0,0.0,0.0,0.0,44.408538074622655,1.460599874880645e-45,0.013454675834690864
Kepler-1748 b,2.71275017,,0.39019963702359345,196.33,5774.0,0.0,955.0,0.0,0.0,0.0,32.62908298675131,0.0,0.013452697736703934
Kepler-169 f,2.58,,0.4174228675136116,2.439,4997.0,0.0,321.0,0.0,0.0,0.0,30.027831097818066,0.454482606560138,0.013449649940204037
WASP-47 b,12.86,374.0,0.18021778584392015,409.0,5565.0,0.0006,1275.0,0.10790862382022176,0.0009573588543419136,0.08011433456216048,1605.4957664598132,0.0,0.013445118807063552
Kepler-1855 b,1.216205,,1.087114337568058,86.97,3460.0,0.0,849.0,0.0,0.0,0.0,8.191891403886384,0.0,0.013431709704448713
Kepler-346 c,3.07,,0.33212341197822143,23.812,6033.0,0.0,654.0,0.0,0.0,0.0,40.25346096141755,0.0,0.013428129406251724
HD 103949 b,3.35,,0.29764065335753176,1.3983,4792.0,0.19,302.65,0.48108583227979734,0.43332083084488954,0.059464657797720415,46.87219368679577,0.9889031351585309,0.013425746211691653
Kepler-1186 b,2.23,,0.5027223230490019,85.385,5635.0,0.0,724.0,0.0,0.0,0.0,23.352391807810356,0.0,0.013423844295362997
Kepler-660 b,2.57,,0.4192377495462795,44.09,4779.0,0.0,649.0,0.0,0.0,0.0,29.809065432440704,0.0,0.013416188423489699
Kepler-221 e,2.63,7.86706,0.10344827586206896,25.156,5243.0,0.0,582.0,0.0,0.0,0.0,7.882774655636974,0.0,0.013408438915040665
Kepler-267 c,2.13,,0.5353901996370236,17.583,4258.0,0.0,484.0,0.0,0.0,0.0,21.67194234972401,0.0,0.013407024073660774
Kepler-759 b,2.27,,0.49183303085299457,19.02,5860.0,0.0,533.0,0.0,0.0,0.0,24.098159408961518,0.0,0.01340666299553342
Kepler-1875 b,3.22686692,,0.3121597096188748,23.05,6161.0,0.0,559.0,0.0,0.0,0.0,43.93479680321072,0.0,0.013403478806134473
TOI-512 b,1.54,3.57,1.0206693284936479,127.0,5277.0,0.02,1009.0,0.4026224241513348,0.009130828991012021,0.07242079393064393,15.614778789116365,0.0,0.013398381942000135
Kepler-974 b,1.57,,0.7967332123411978,28.511,3687.0,0.0,577.0,0.0,0.0,0.0,12.915180730626957,0.0,0.013396584698312243
L 98-59 c,1.329,2.0,0.852994555353902,12.7,3415.0,0.002,526.0,0.44945971813607033,0.07945584139237306,0.022679916653307406,8.387061183752342,1.2124309508693314e-199,0.013384398803929646
Kepler-1165 c,3.36093385,,0.29401088929219604,40.76,6249.0,0.0,644.0,0.0,0.0,0.0,46.75541533651454,0.0,0.013379045828504797
Kepler-464 b,3.3,,0.30308529945553536,495.005,5933.0,0.0,1163.0,0.0,0.0,0.0,45.6242040824523,0.0,0.013377899027380093
Kepler-280 c,2.01,,0.5771324863883848,279.085,5744.0,0.0,1088.0,0.0,0.0,0.0,19.63144658511358,0.0,0.013376358416673624
Kepler-926 b,2.31,,0.4809437386569873,17.883,5806.0,0.0,524.0,0.0,0.0,0.0,24.83240736571559,0.0,0.013371947695296335
Kepler-1281 b,1.64,,0.7531760435571688,375.55,5353.0,0.0,1123.0,0.0,0.0,0.0,13.916071494991721,0.0,0.013367644494942663
Kepler-84 c,2.36,20.2,1.5317604355716878,132.23,6039.0,0.0,865.0,0.0,0.0,0.0,84.33647909258076,0.0,0.013365845801727205
Kepler-1550 b,3.02,,0.33938294010889297,2.305,5991.0,0.0,348.0,0.0,0.0,0.0,39.156101522398956,0.6799872477560469,0.013362385070389409
WASP-156 b,6.15,42.0,0.17967332123411978,150.0,5036.0,0.16,934.5,0.18181663720784325,0.0038162842750596457,0.06598279638830759,175.06428419669092,0.0,0.013355471792871245
Kepler-231 c,1.93,24.1,0.17604355716878403,6.267,3767.0,0.0,393.0,0.0,0.0,0.0,5.301279128303721,1.9348078454900405e-32,0.013353019311637052
Kepler-275 c,3.38,,0.29401088929219604,146.5,6165.0,0.0,875.0,0.0,0.0,0.0,47.55565041090551,0.0,0.01334913390890731
Kepler-649 b,2.26,,0.49546279491833034,25.147,5871.0,0.0,564.0,0.0,0.0,0.0,23.95658860096664,0.0,0.013347245071236906
Qatar-5 b,12.408363,1373.0256,0.7168784029038113,669.0,5747.0,0.0,1415.0,0.0,0.0,0.0,5736.9039160593275,0.0,0.01334195574196844
Kepler-321 b,1.77,,0.6805807622504537,296.155,5740.0,0.0,1042.0,0.0,0.0,0.0,15.808405857752895,0.0,0.013341132639153092
Kepler-241 c,2.57,,0.4192377495462795,5.88,4699.0,0.0,397.0,0.0,0.0,0.0,29.809065432440704,6.919477129277378e-27,0.013339284549232578
Kepler-896 b,2.53,,0.426497277676951,1.99,5262.0,0.0,303.0,0.0,0.0,0.0,28.931199246336508,0.9816987035563466,0.013339065654378006
Kepler-1094 b,3.18,,0.31578947368421056,10.336,6112.0,0.0,480.0,0.0,0.0,0.0,42.53707458084773,1.90535682445132e-121,0.013334936192005712
TOI-1799 b,1.642,4.0,1.3629764065335754,164.26,5690.0,0.0,922.72,0.0,0.0,0.0,25.275305048256772,0.0,0.013334115939312052
Kepler-1173 b,0.89,,0.9056261343012705,1462.098,5252.0,0.0,1650.0,0.0,0.0,0.0,2.67428430798031,0.0,0.013328720429186189
DMPP-1 b,4.26,,0.2159709618874773,103.0711,6196.0,0.2,877.0,0.20765405595584757,0.005969783885022288,0.09697066837633711,69.93792920995679,0.0,0.013325946079972542
Kepler-92 c,2.6,6.1,0.8615471869328494,106.207,5883.0,0.04,781.0,0.3545201314328259,0.009714471978070613,0.08860928567611638,63.42897917948431,0.0,0.013325390257092265
